group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
base,run_20250905_120706_5620a31e,2015,0.0396825396825396,-0.0103174603174603,-0.0237309727817773,0.0204946007579565,0.0183878988027572,0.0011326920939609,0.0382142857142857,0.6059011686140965,0.4363352797551718,3.8283652570132505,0.0503920586108881,4.412826981113577,0.1100947973140364,30,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_5620a31e,2020,0.1818181818181818,0.1318181818181818,-0.0257924068719148,0.0273199826478958,0.0206142887473106,0.0038879483472555,0.1661363636363636,56.92830063614738,4.5199421491258834e-14,0.4421776637988147,0.5060732582318669,57.670114030983605,2.999810720259437e-13,30,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_5620a31e,2022,0.099601593625498,0.049601593625498,-0.027799118310213,0.0245066825300455,0.0207575727254152,0.0018302976386621,0.0921414342629482,10.21941821120014,0.0013896968134045,0.1175515788311378,0.7317053219928842,10.44466103520434,0.0053947419237768,30,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,1987,0.2885375494071146,0.2385375494071146,-0.0014717282028868,0.4431916773319244,0.3521953821182251,0.0984535664319992,0.2621837944664031,151.8189613504165,6.940543929999883e-35,234.01236459401656,7.949593073846224e-53,386.4112127165404,1.23558118339767e-84,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,1998,0.0515873015873015,0.0015873015873015,0.0030026228632777,0.8037242889404297,0.6967536211013794,0.0405281223356723,0.0489285714285714,0.0132348411576282,0.9084112138392187,68.02581293904335,1.6136915662019162e-16,68.0426086973876,1.6777809315536957e-15,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2001,0.0564516129032258,0.0064516129032258,-0.0097334394231438,0.0802131816744804,0.0665115267038345,0.0040426356717944,0.0533064516129032,0.2089945516857931,0.6475566079213508,1.5188110954438383,0.2177994986343216,1.7416762361771347,0.418600565479449,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2008,0.0395256916996047,-0.0104743083003952,-0.0693506747484207,0.0620185397565364,0.0565942414104938,0.0036005652509629,0.0380731225296442,0.6276685706916291,0.4282117892526553,3.8421375097218737,0.0499797661860083,4.44803867833597,0.1081734481004761,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2011,0.0,-0.05,,0.0693642348051071,0.0676303729414939,0.0033815186470746,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2015,0.0396825396825396,-0.0103174603174603,-0.0225845966488122,0.0215051751583814,0.0191763006150722,0.001236412092112,0.0382142857142857,0.6059011686140965,0.4363352797551718,3.8283652570132505,0.0503920586108881,4.412826981113577,0.1100947973140364,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2020,0.1027667984189723,0.0527667984189723,-0.0400491803884506,0.0285971835255622,0.0223422776907682,0.0031553290318697,0.094990118577075,11.518480494304155,0.000689076923688,0.045349897832832,0.8313619418239463,11.678576728246174,0.0029109133993163,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_7106bab1,2022,0.1075697211155378,0.0575697211155378,-0.0262935496866703,0.0245029255747795,0.0202460289001464,0.0018713606987148,0.099312749003984,13.364185208674275,0.0002564753147403,2.0071663372313444,0.1565575012069779,15.496860310317942,0.0004314192705723,30,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,1987,0.0,-0.05,,0.4984689950942993,0.4822548925876617,0.0241127461194992,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,1998,0.4206349206349206,0.3706349206349206,0.0008313159341923,1.2647013664245603,1.0262751579284668,0.3263299167156219,0.3810714285714285,307.10284533944593,9.340276926373955e-69,175.47420881401334,4.716854122299158e-40,483.5690039894183,9.870177752545516e-106,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2001,0.0,-0.05,,0.1686050742864608,0.1621608734130859,0.0081080431118607,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2008,0.0830039525691699,0.0330039525691699,-0.0455658324062824,0.0527538806200027,0.0470207892358303,0.0049386550672352,0.0772035573122529,4.881845626517456,0.0271405840206314,12.203814796640946,0.0004769189173351,17.156736832651948,0.0001881316797102,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2011,0.0079365079365079,-0.042063492063492,-0.0556140877306461,0.0455694161355495,0.042360819876194,0.0021723550744354,0.0096428571428571,14.30036383559692,0.0001558347556057,0.0321288591274623,0.8577451358054875,14.245874275852282,0.0008063947767391,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2015,0.0238095238095238,-0.0261904761904761,-0.0215321909636259,0.0327576175332069,0.0295604523271322,0.001603098004125,0.0239285714285714,4.4770573250245755,0.0343528206448315,2.4375433016875574,0.118461623180321,6.860306187732615,0.0323819829104451,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2020,0.1343873517786561,0.0843873517786561,-0.0326026044785976,0.0332778170704841,0.0250715836882591,0.003145623486489,0.1234486166007905,26.48710958081963,2.6530254639365845e-07,1.529107134928296,0.2162464973370715,28.20288103375618,7.513152370393142e-07,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_120706_d00f0d9d,2022,0.1195219123505976,0.0695219123505976,-0.0259378738701343,0.0250184293836355,0.0208497606217861,0.0017281140899285,0.1100697211155378,18.697954058957368,1.531467211921359e-05,0.1350005193484603,0.7133026467861496,18.985490826755353,7.539682343269617e-05,30,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1987,0.0,-0.05,,0.4317688643932342,0.4278137683868408,0.0213906895369291,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,1998,0.0,-0.05,,0.1068241149187088,0.1032264158129692,0.0051613212563097,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2001,0.75,0.7,-0.0017707495717331,0.0719569697976112,0.063044399023056,0.0467433631420135,0.6774999999999999,841.854542535212,4.289591956956608e-185,140.36384849175056,2.2164054024082808e-32,984.9005719253504,1.353811486985068e-214,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2008,0.0,-0.05,,0.1785829961299896,0.1742390841245651,0.0087119536474347,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2011,0.0198412698412698,-0.0301587301587301,-0.0479792319238185,0.0355345495045185,0.0320196449756622,0.0017500661779195,0.0203571428571428,6.196167475794267,0.0128027242548476,0.2032660282062374,0.6520974176472889,6.337008961329034,0.0420664620918579,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2015,0.0119047619047619,-0.0380952380952381,-0.0336137004196643,0.028896827250719,0.0271151550114154,0.0014270589454099,0.0132142857142857,10.96941031199986,0.0009262823124654,5.441004907677939,0.019669349978219,16.331828950911284,0.000284176658716,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2020,0.0909090909090909,0.0409090909090909,-0.0434585660696029,0.0320266149938106,0.0275557916611433,0.0031799762509763,0.0843181818181818,7.252734743042356,0.0070793117003193,0.4234099222110065,0.5152404448878827,7.764574790018047,0.0206036425704667,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121622_b26d5add,2022,0.1075697211155378,0.0575697211155378,-0.0273019149899482,0.0237782299518585,0.0200139489024877,0.0017947390442714,0.099312749003984,13.364185208674275,0.0002564753147403,0.3967726243255526,0.5287607325715745,13.88646659741215,0.0009651439481272,30,252,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1987,0.7549407114624506,0.7049407114624505,-0.0006961310864426,0.2417693734169006,0.1850607395172119,0.1529529243707656,0.6819466403162057,868.9681289649595,5.469002295897746e-191,148.06185454531118,4.598434656319826e-34,1011.6020380607029,2.1548075773985645e-220,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,1998,0.1785714285714285,0.1285714285714285,-0.0064305975101888,0.0651988387107849,0.0540036782622337,0.0051340237259864,0.1632142857142857,54.36427288173934,1.6656379226291845e-13,73.42367864754057,1.0460366025062992e-17,128.07965073155123,1.5411936877012814e-28,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2001,0.0,-0.05,,0.1903971433639526,0.1746382564306259,0.0087319137528538,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2008,0.0,-0.05,,0.151520773768425,0.1399664878845214,0.0069983243010938,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2011,0.0,-0.05,,0.1428893357515335,0.140742540359497,0.0070371269248425,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2015,0.0,-0.05,,0.0881859138607978,0.0867100059986114,0.0043354998342692,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2020,0.0790513833992094,0.0290513833992094,-0.0459391400218009,0.0350997261703014,0.0304427705705165,0.0031383840832859,0.0736462450592885,3.850095134409079,0.0497431691735446,1.225930537828748,0.2681999137853055,5.138481365381995,0.0765936822576646,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121635_30b317f6,2022,0.199203187250996,0.149203187250996,-0.0190933961421251,0.0211820732802152,0.0170827731490135,0.0026342365890741,0.1817828685258964,69.54662983760194,7.462916496868076e-17,0.6040330956797425,0.4370433417067265,70.49336643700515,4.926743732900123e-16,30,252,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.2331291884183883,0.2198784053325653,0.0112209832295775,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,1998,0.0,-0.05,,0.1306252479553222,0.1146900728344917,0.0057345032691955,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2001,0.0,-0.05,,0.0879805162549018,0.0855984091758728,0.0042799203656613,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2008,0.1620553359683794,0.1120553359683794,-0.0383883602917194,0.0327788814902305,0.0264294911175966,0.0045456341467797,0.1483498023715415,43.20881188631001,4.9198607291782015e-11,1.0865329538579684,0.2972406728417943,44.54713130772754,2.1218434783206643e-10,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2011,0.0039682539682539,-0.046031746031746,-0.0666344612836837,0.0442921631038188,0.0416381545364856,0.0021481583826243,0.0060714285714285,18.685813668056543,1.5412491730805425e-05,0.0080000211334664,0.9287299806793412,18.599195248984444,9.14610257517984e-05,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2015,0.0,-0.05,,0.0526233613491058,0.0510044768452644,0.0025502240750938,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2020,0.067193675889328,0.017193675889328,-0.0488509498536586,0.0353897027671337,0.0306522045284509,0.0028105187229812,0.0629743083003952,1.428116625633598,0.2320720522290499,0.0224652973985875,0.8808559143283806,1.4873962002917709,0.4753527589542433,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121658_6075f4b0,2022,0.0756972111553784,0.0256972111553784,-0.030237877741456,0.0258123315870761,0.0221853479743003,0.0017746437806636,0.0706274900398406,3.03536120821215,0.081468415568361,0.2279625397513729,0.6330387071120719,3.3184954801215536,0.1902820678519791,60,63,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,1987,0.0237154150197628,-0.0262845849802371,-0.0625727847218513,0.250186413526535,0.2323507964611053,0.0129544269293546,0.0238438735177865,4.531545338930046,0.0332755567613362,25.837427763360218,3.71416016115968e-07,30.314485088384792,2.6139254800102445e-07,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,1998,0.0873015873015873,0.0373015873015872,0.0021450079511851,1.578222155570984,1.4561794996261597,0.1209394112229347,0.0810714285714285,6.097225401327278,0.013539430301558,112.77806061613622,2.4133150407437792e-26,118.95577961346213,1.4759806422922526e-26,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2001,0.7217741935483871,0.6717741935483871,-0.0021308686118572,0.0557349175214767,0.0426621958613395,0.0327011458575725,0.6520967741935484,786.2807865853916,5.1867726786658566e-173,140.9578646747476,1.6434473693249878e-32,921.9008319296336,6.483028271085744e-201,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2008,0.0039525691699604,-0.0460474308300395,-0.089295245707035,0.095088355243206,0.090402103960514,0.004595217294991,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2011,0.1269841269841269,0.0769841269841269,-0.0165512450039386,0.0628610849380493,0.0518463365733623,0.0050918832421302,0.1167857142857142,22.466873106441906,2.1379911129232533e-06,27.776507745511537,1.3616959075361482e-07,50.412976189368464,1.1296952750390949e-11,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2015,0.0119047619047619,-0.0380952380952381,-0.0336137004196643,0.0366894602775573,0.0349675118923187,0.001800084603019,0.0132142857142857,10.96941031199986,0.0009262823124654,5.441004907677939,0.019669349978219,16.331828950911284,0.000284176658716,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2020,0.1185770750988142,0.0685770750988142,-0.0361783578991889,0.028574489057064,0.0220416840165853,0.0033979110885411,0.1092193675889327,18.396117384904073,1.7942320682547132e-05,0.1229423040520328,0.7258649763577758,18.66944177062798,8.830437670152943e-05,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_121746_c2894926,2022,0.0677290836653386,0.0177290836653386,-0.030932530760765,0.0267121568322181,0.0229460541158914,0.0017740222392603,0.0634561752988047,1.5023193153694956,0.2203148419667404,0.59956097648283,0.4387455824793972,2.139847590321658,0.3430346573235919,60,63,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,1987,0.4150197628458498,0.3650197628458498,-0.0036060696002095,0.1134440973401069,0.0891267508268356,0.0223716981709003,0.3760177865612648,300.8980178561858,2.099541602899195e-67,258.4722318187589,3.694339693762175e-58,560.3428317553079,2.1042633799373817e-122,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,1998,0.369047619047619,0.3190476190476191,-0.0022749861236661,0.1205743700265884,0.087525688111782,0.0210557524114847,0.3346428571428571,241.6602524230653,1.7088403183515358e-54,153.1011233018294,3.64059697025112e-35,395.5821679282093,1.260154123074462e-86,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2001,0.0,-0.05,,0.2756696045398712,0.275286465883255,0.0137643227353692,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2008,0.0,-0.05,,0.2098093032836914,0.2074186950922012,0.0103709353134036,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2011,0.0039682539682539,-0.046031746031746,-0.0666344612836837,0.068945474922657,0.0616459771990776,0.0031097428873181,0.0060714285714285,18.685813668056543,1.5412491730805425e-05,0.0080000211334664,0.9287299806793412,18.599195248984444,9.14610257517984e-05,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2015,0.3412698412698413,0.2912698412698413,-0.0049077169969677,0.016609126701951,0.0135591039434075,0.0035250037908554,0.3096428571428571,208.7907453721716,2.521705905155903e-47,89.51322050813856,3.045961782675584e-21,299.0383246059561,1.160520651168155e-65,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2020,0.0079051383399209,-0.042094861660079,-0.1074766218662262,0.0824914947152137,0.0781703516840934,0.0040546548552811,0.0096146245059288,14.38704574703643,0.000148822605865,0.0320003409420541,0.8580269087047524,14.332364176538972,0.0007722655516468,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122523_bd1b713c,2022,0.047808764940239,-0.0021912350597609,-0.0339238718152046,0.0301574319601058,0.0268007330596447,0.001745147164911,0.0455278884462151,0.0257312565635764,0.8725583866101632,0.2879583457404039,0.5915318505909803,0.3092823709209876,0.8567225268385594,60,126,True,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122617_94bc2f17,1987,0.0118577075098814,-0.0381422924901185,-0.0054909568279981,0.408585637807846,0.3531320095062256,0.0177766196429729,0.0131719367588932,11.04809220210585,0.0008877850678828,0.0722909050310225,0.7880299696261557,11.041701217030882,0.0040024419824937,60,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122617_94bc2f17,1998,0.0238095238095238,-0.0261904761904761,0.0050495453178882,0.6754124164581299,0.5857066512107849,0.0344963856041431,0.0239285714285714,4.4770573250245755,0.0343528206448315,2.4375433016875574,0.118461623180321,6.860306187732615,0.0323819829104451,60,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122617_94bc2f17,2001,0.0,-0.05,,0.6473248600959778,0.6261498332023621,0.0313074886798858,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,60,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
base,run_20250905_122617_94bc2f17,2008,0.0118577075098814,-0.0381422924901185,-0.0686290189623832,0.0908640548586845,0.0845436751842498,0.0043130712583661,0.0131719367588932,11.04809220210585,0.0008877850678828,0.0722909050310225,0.7880299696261557,11.041701217030882,0.0040024419824937,60,126,False,True,4,16,4,128,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
